"sales_order_id","sales_order_number","document_date","customer_id","customer_name","line_number","product_id","product_code","product_name","quantity","unit","standard_price","discount_rate","actual_price","subtotal_amount","order_status","document_status","transaction_type","sales_department","salesperson","planned_delivery_date","is_urgent","contract_number","project_name","end_customer","quotation_number","notes","created_date","status"
SO0001094,SO-202310-00469,"2025-10-24","10078",厦门影立方制作有限公司,10,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,2,台,2299,"0.0%",2299,4598,已发货,已确认,直销,销售一部,陈静,"2025-12-09",否,"","",厦门影立方制作有限公司,QT-202310-00469,"","2025-10-24",Active
SO0001095,SO-202310-00469,"2025-10-24","10078",厦门影立方制作有限公司,20,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,1,台,4199,"0.0%",4199,4199,已发货,已确认,直销,销售一部,陈静,"2025-11-29",否,"","",厦门影立方制作有限公司,QT-202310-00469,"","2025-10-24",Active
SO0001096,SO-202411-00470,"2025-11-27","10078",厦门影立方制作有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,3,台,4199,"0.0%",4199,12597,已发货,已确认,直销,销售一部,冯涛,"2025-12-18",否,"","",厦门影立方制作有限公司,QT-202411-00470,"","2025-11-27",Active
SO0001097,SO-202411-00470,"2025-11-27","10078",厦门影立方制作有限公司,20,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,1,台,2299,"0.0%",2299,2299,已发货,已确认,直销,销售一部,冯涛,"2025-11-30",否,"","",厦门影立方制作有限公司,QT-202411-00470,"","2025-11-27",Active
SO0001098,SO-202406-00471,"2025-06-30","10078",厦门影立方制作有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,4,台,4599,"0.0%",4599,18396,已发货,已确认,直销,销售一部,袁琳,"2025-08-24",否,"","",厦门影立方制作有限公司,"","","2025-06-30",Active
SO0001099,SO-202406-00471,"2025-06-30","10078",厦门影立方制作有限公司,20,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,2,台,2299,"0.0%",2299,4598,已发货,已确认,直销,销售一部,袁琳,"2025-08-08",否,"","",厦门影立方制作有限公司,"","","2025-06-30",Active
SO0001100,SO-202310-00472,"2025-10-14","10078",厦门影立方制作有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,4,台,4599,"0.0%",4599,18396,已发货,已确认,直销,销售一部,蒋敏,"2025-11-20",否,"","",厦门影立方制作有限公司,"","","2025-10-14",Active
SO0001101,SO-202410-00473,"2025-10-12","10078",厦门影立方制作有限公司,10,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,15,台,2299,"9.9%",2071,31071,已发货,已确认,项目销售,销售一部,吴磊,"2025-11-08",否,HT-2024-165,厦门影立方制作有限公司设备采购项目,厦门影立方制作有限公司,QT-202410-00537,"","2025-10-12",Active
SO0001102,SO-202410-00473,"2025-10-12","10078",厦门影立方制作有限公司,20,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,23,台,4199,"7.5%",3884,89334,已发货,已确认,项目销售,销售一部,吴磊,"2025-11-28",否,HT-2024-165,厦门影立方制作有限公司设备采购项目,厦门影立方制作有限公司,QT-202410-00537,"","2025-10-12",Active
SO0001103,SO-202410-00473,"2025-10-12","10078",厦门影立方制作有限公司,30,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,27,台,3799,"4.9%",3613,97547,已发货,已确认,项目销售,销售一部,吴磊,"2025-11-14",否,HT-2024-165,厦门影立方制作有限公司设备采购项目,厦门影立方制作有限公司,QT-202410-00537,"","2025-10-12",Active
SO0001104,SO-202410-00473,"2025-10-12","10078",厦门影立方制作有限公司,40,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,29,台,4599,"5.5%",4346,126035,已发货,已确认,项目销售,销售一部,吴磊,"2025-11-07",否,HT-2024-165,厦门影立方制作有限公司设备采购项目,厦门影立方制作有限公司,QT-202410-00537,"","2025-10-12",Active
SO0001105,SO-202312-00474,"2025-12-03","10078",厦门影立方制作有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,27,台,3799,"5.2%",3601,97239,已发货,已确认,项目销售,销售一部,张伟,"2025-12-06",否,HT-2023-312,厦门影立方制作有限公司设备采购项目,厦门影立方制作有限公司,QT-202311-00514,"","2025-12-03",Active
SO0001106,SO-202312-00474,"2025-12-03","10078",厦门影立方制作有限公司,20,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,17,台,2299,"3.2%",2225,37832,已发货,已确认,项目销售,销售一部,张伟,"2025-12-27",否,HT-2023-312,厦门影立方制作有限公司设备采购项目,厦门影立方制作有限公司,QT-202311-00514,"","2025-12-03",Active
SO0001107,SO-202312-00474,"2025-12-03","10078",厦门影立方制作有限公司,30,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,27,台,4599,"7.3%",4263,115108,已发货,已确认,项目销售,销售一部,张伟,"2025-12-06",否,HT-2023-312,厦门影立方制作有限公司设备采购项目,厦门影立方制作有限公司,QT-202311-00514,"","2025-12-03",Active
SO0001108,SO-202312-00474,"2025-12-03","10078",厦门影立方制作有限公司,40,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,17,台,4199,"8.9%",3825,65030,已发货,已确认,项目销售,销售一部,张伟,"2025-12-06",否,HT-2023-312,厦门影立方制作有限公司设备采购项目,厦门影立方制作有限公司,QT-202311-00514,"","2025-12-03",Active
SO0001109,SO-202402-00475,"2025-02-28","10078",厦门影立方制作有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,23,台,4599,"2.2%",4498,103450,已发货,已确认,项目销售,销售一部,谢文,"2025-04-03",否,HT-2024-276,"2024年北京市影视传媒项目",厦门影立方制作有限公司,QT-202402-00475,"","2025-02-28",Active
SO0001110,SO-202402-00475,"2025-02-28","10078",厦门影立方制作有限公司,20,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,12,台,2299,"6.5%",2150,25795,已发货,已确认,项目销售,销售一部,谢文,"2025-03-16",否,HT-2024-276,"2024年北京市影视传媒项目",厦门影立方制作有限公司,QT-202402-00475,"","2025-02-28",Active
SO0001111,SO-202411-00476,"2025-11-19","10079",天津光影工场广告文化传播有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,3,台,4199,"0.0%",4199,12597,已取消,已取消,直销,销售一部,赵敏,"2025-12-05",否,"","",天津光影工场广告文化传播有限公司,QT-202411-00476,"","2025-11-19",Active
SO0001112,SO-202412-00477,"2025-12-14","10079",天津光影工场广告文化传播有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,2,台,4199,"0.0%",4199,8398,已发货,已确认,直销,销售一部,张伟,"2025-12-17",否,"","",天津光影工场广告文化传播有限公司,QT-202412-00477,"","2025-12-14",Active
SO0001113,SO-202412-00477,"2025-12-14","10079",天津光影工场广告文化传播有限公司,20,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,2,台,4599,"0.0%",4599,9198,已发货,已确认,直销,销售一部,张伟,"2025-12-17",否,"","",天津光影工场广告文化传播有限公司,QT-202412-00477,"","2025-12-14",Active
SO0001114,SO-202301-00478,"2025-01-21","10079",天津光影工场广告文化传播有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,12,台,4199,"2.3%",4102,49229,已发货,已确认,项目销售,销售一部,吴磊,"2025-03-16",否,HT-2023-047,重庆市影视制作应用项目,天津光影工场广告文化传播有限公司,QT-202301-00478,"","2025-01-21",Active
SO0001115,SO-202301-00478,"2025-01-21","10079",天津光影工场广告文化传播有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,20,台,3799,"3.3%",3674,73473,已发货,已确认,项目销售,销售一部,吴磊,"2025-03-03",否,HT-2023-047,重庆市影视制作应用项目,天津光影工场广告文化传播有限公司,QT-202301-00478,"","2025-01-21",Active
SO0001116,SO-202301-00478,"2025-01-21","10079",天津光影工场广告文化传播有限公司,30,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,22,台,2299,"5.6%",2170,47746,已发货,已确认,项目销售,销售一部,吴磊,"2025-03-13",否,HT-2023-047,重庆市影视制作应用项目,天津光影工场广告文化传播有限公司,QT-202301-00478,"","2025-01-21",Active
SO0001117,SO-202405-00479,"2025-05-20","10079",天津光影工场广告文化传播有限公司,10,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,2,台,2299,"0.0%",2299,4598,已发货,已确认,直销,销售一部,钱进,"2025-07-07",否,"","",天津光影工场广告文化传播有限公司,QT-202405-00479,"","2025-05-20",Active
SO0001118,SO-202304-00480,"2025-04-24","10080",哈尔滨光影工场影视文化有限公司,10,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,30,台,2299,"3.6%",2216,66487,已发货,已确认,项目销售,销售一部,吴磊,"2025-06-05",否,HT-2023-100,郑州市影视制作应用项目,哈尔滨光影工场影视文化有限公司,QT-202304-00590,"","2025-04-24",Active
SO0001119,SO-202304-00480,"2025-04-24","10080",哈尔滨光影工场影视文化有限公司,20,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,16,台,4599,"7.1%",4272,68360,已发货,已确认,项目销售,销售一部,吴磊,"2025-05-24",否,HT-2023-100,郑州市影视制作应用项目,哈尔滨光影工场影视文化有限公司,QT-202304-00590,"","2025-04-24",Active
SO0001120,SO-202304-00480,"2025-04-24","10080",哈尔滨光影工场影视文化有限公司,30,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,15,台,4199,"5.7%",3960,59395,已发货,已确认,项目销售,销售一部,吴磊,"2025-05-13",否,HT-2023-100,郑州市影视制作应用项目,哈尔滨光影工场影视文化有限公司,QT-202304-00590,"","2025-04-24",Active
SO0001121,SO-202304-00480,"2025-04-24","10080",哈尔滨光影工场影视文化有限公司,40,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,27,台,3799,"8.9%",3461,93444,已发货,已确认,项目销售,销售一部,吴磊,"2025-06-22",否,HT-2023-100,郑州市影视制作应用项目,哈尔滨光影工场影视文化有限公司,QT-202304-00590,"","2025-04-24",Active
SO0001122,SO-202303-00481,"2025-03-08","10080",哈尔滨光影工场影视文化有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,1,台,4199,"0.0%",4199,4199,已发货,已确认,直销,销售一部,刘洋,"2025-04-24",否,"","",哈尔滨光影工场影视文化有限公司,"","","2025-03-08",Active
SO0001123,SO-202301-00482,"2025-01-24","10080",哈尔滨光影工场影视文化有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,27,台,4599,"4.4%",4397,118709,已发货,已确认,项目销售,销售一部,谢文,"2025-03-15",否,HT-2023-233,"2023年郑州市影视传媒项目",哈尔滨光影工场影视文化有限公司,QT-202301-00589,"","2025-01-24",Active
SO0001124,SO-202301-00482,"2025-01-24","10080",哈尔滨光影工场影视文化有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,12,台,3799,"6.3%",3560,42716,已发货,已确认,项目销售,销售一部,谢文,"2025-03-16",否,HT-2023-233,"2023年郑州市影视传媒项目",哈尔滨光影工场影视文化有限公司,QT-202301-00589,"","2025-01-24",Active
SO0001125,SO-202301-00482,"2025-01-24","10080",哈尔滨光影工场影视文化有限公司,30,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,6,台,2299,"0.0%",2299,13794,已发货,已确认,项目销售,销售一部,谢文,"2025-03-09",否,HT-2023-233,"2023年郑州市影视传媒项目",哈尔滨光影工场影视文化有限公司,QT-202301-00589,"","2025-01-24",Active
SO0001126,SO-202301-00482,"2025-01-24","10080",哈尔滨光影工场影视文化有限公司,40,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,24,台,4199,"6.5%",3926,94226,已发货,已确认,项目销售,销售一部,谢文,"2025-03-17",否,HT-2023-233,"2023年郑州市影视传媒项目",哈尔滨光影工场影视文化有限公司,QT-202301-00589,"","2025-01-24",Active
SO0001127,SO-202410-00483,"2025-10-27","10080",哈尔滨光影工场影视文化有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,1,台,3799,"0.0%",3799,3799,已发货,已确认,直销,销售一部,李娜,"2025-12-16",否,"","",哈尔滨光影工场影视文化有限公司,"","","2025-10-27",Active
SO0001128,SO-202410-00483,"2025-10-27","10080",哈尔滨光影工场影视文化有限公司,20,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,4,台,2299,"0.0%",2299,9196,已发货,已确认,直销,销售一部,李娜,"2025-12-16",否,"","",哈尔滨光影工场影视文化有限公司,"","","2025-10-27",Active
SO0001129,SO-202405-00484,"2025-05-22","10081",深圳影像制作文化传播有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,27,台,4599,"8.8%",4194,113246,已发货,已确认,项目销售,销售一部,钱进,"2025-07-19",否,HT-2024-115,"2024年郑州市影视传媒项目",深圳影像制作文化传播有限公司,QT-202405-00547,"","2025-05-22",Active
SO0001130,SO-202405-00484,"2025-05-22","10081",深圳影像制作文化传播有限公司,20,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,16,台,4199,"9.5%",3800,60802,已发货,已确认,项目销售,销售一部,钱进,"2025-06-23",否,HT-2024-115,"2024年郑州市影视传媒项目",深圳影像制作文化传播有限公司,QT-202405-00547,"","2025-05-22",Active
SO0001131,SO-202311-00485,"2025-11-20","10081",深圳影像制作文化传播有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,5,台,3799,"0.0%",3799,18995,已发货,已确认,直销,销售一部,张伟,"2025-11-23",否,"","",深圳影像制作文化传播有限公司,QT-202311-00485,"","2025-11-20",Active
SO0001132,SO-202311-00485,"2025-11-20","10081",深圳影像制作文化传播有限公司,20,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,4,台,4599,"0.0%",4599,18396,已发货,已确认,直销,销售一部,张伟,"2025-11-23",否,"","",深圳影像制作文化传播有限公司,QT-202311-00485,"","2025-11-20",Active
SO0001133,SO-202412-00486,"2025-12-07","10081",深圳影像制作文化传播有限公司,10,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,2,台,2299,"0.0%",2299,4598,已发货,已确认,直销,销售一部,蒋敏,"2025-12-10",否,"","",深圳影像制作文化传播有限公司,QT-202412-00486,"","2025-12-07",Active
SO0001134,SO-202410-00487,"2025-10-02","10081",深圳影像制作文化传播有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,3,台,4599,"0.0%",4599,13797,已发货,已确认,直销,销售一部,赵敏,"2025-11-07",否,"","",深圳影像制作文化传播有限公司,QT-202410-00487,"","2025-10-02",Active
SO0001135,SO-202410-00487,"2025-10-02","10081",深圳影像制作文化传播有限公司,20,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,2,台,2299,"0.0%",2299,4598,已发货,已确认,直销,销售一部,赵敏,"2025-11-22",否,"","",深圳影像制作文化传播有限公司,QT-202410-00487,"","2025-10-02",Active
SO0001136,SO-202309-00488,"2025-09-02","10082",西安影动广告有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,5,台,4199,"0.0%",4199,20995,已发货,已确认,直销,销售一部,孙丽,"2025-10-07",否,"","",西安影动广告有限公司,"","","2025-09-02",Active
SO0001137,SO-202309-00488,"2025-09-02","10082",西安影动广告有限公司,20,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,1,台,4599,"0.0%",4599,4599,已发货,已确认,直销,销售一部,孙丽,"2025-10-26",否,"","",西安影动广告有限公司,"","","2025-09-02",Active
SO0001138,SO-202409-00489,"2025-09-26","10082",西安影动广告有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,5,台,4599,"0.0%",4599,22995,已发货,已确认,直销,销售一部,韩雪,"2025-10-18",否,"","",西安影动广告有限公司,"","","2025-09-26",Active
SO0001139,SO-202401-00490,"2025-01-22","10082",西安影动广告有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,18,台,3799,"4.2%",3639,65510,已发货,已确认,项目销售,销售一部,孙丽,"2025-02-18",否,HT-2024-471,西安影动广告有限公司设备采购项目,西安影动广告有限公司,QT-202401-00569,"","2025-01-22",Active
SO0001140,SO-202401-00490,"2025-01-22","10082",西安影动广告有限公司,20,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,12,台,4599,"2.2%",4498,53974,已发货,已确认,项目销售,销售一部,孙丽,"2025-02-17",否,HT-2024-471,西安影动广告有限公司设备采购项目,西安影动广告有限公司,QT-202401-00569,"","2025-01-22",Active
SO0001141,SO-202403-00491,"2025-03-18","10082",西安影动广告有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,4,台,3799,"0.0%",3799,15196,已发货,已确认,直销,销售一部,王强,"2025-04-09",否,"","",西安影动广告有限公司,"","","2025-03-18",Active
SO0001142,SO-202308-00492,"2025-08-27","10083",广州光影时代传媒文化传播有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,30,台,3799,"10.9%",3385,101547,已发货,已确认,项目销售,销售一部,贾斌,"2025-10-25",否,HT-2023-451,济南市影视制作应用项目,广州光影时代传媒文化传播有限公司,QT-202308-00343,"","2025-08-27",Active
SO0001143,SO-202308-00492,"2025-08-27","10083",广州光影时代传媒文化传播有限公司,20,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,20,台,2299,"13.6%",1986,39727,已发货,已确认,项目销售,销售一部,贾斌,"2025-10-02",否,HT-2023-451,济南市影视制作应用项目,广州光影时代传媒文化传播有限公司,QT-202308-00343,"","2025-08-27",Active
SO0001144,SO-202308-00492,"2025-08-27","10083",广州光影时代传媒文化传播有限公司,30,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,10,台,4199,"14.0%",3611,36111,已发货,已确认,项目销售,销售一部,贾斌,"2025-10-03",否,HT-2023-451,济南市影视制作应用项目,广州光影时代传媒文化传播有限公司,QT-202308-00343,"","2025-08-27",Active
SO0001145,SO-202308-00492,"2025-08-27","10083",广州光影时代传媒文化传播有限公司,40,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,10,台,4599,"7.9%",4236,42357,已发货,已确认,项目销售,销售一部,贾斌,"2025-09-27",否,HT-2023-451,济南市影视制作应用项目,广州光影时代传媒文化传播有限公司,QT-202308-00343,"","2025-08-27",Active
SO0001146,SO-202411-00493,"2025-11-22","10083",广州光影时代传媒文化传播有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,11,台,3799,"12.7%",3317,36482,已发货,已确认,项目销售,销售一部,张伟,"2025-11-25",否,HT-2024-305,济南市影视制作应用项目,广州光影时代传媒文化传播有限公司,QT-202411-00579,"","2025-11-22",Active
SO0001147,SO-202411-00493,"2025-11-22","10083",广州光影时代传媒文化传播有限公司,20,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,25,台,2299,"14.2%",1973,49314,已发货,已确认,项目销售,销售一部,张伟,"2025-11-25",否,HT-2024-305,济南市影视制作应用项目,广州光影时代传媒文化传播有限公司,QT-202411-00579,"","2025-11-22",Active
SO0001148,SO-202411-00493,"2025-11-22","10083",广州光影时代传媒文化传播有限公司,30,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,29,台,4199,"14.1%",3607,104601,已发货,已确认,项目销售,销售一部,张伟,"2025-12-23",否,HT-2024-305,济南市影视制作应用项目,广州光影时代传媒文化传播有限公司,QT-202411-00579,"","2025-11-22",Active
SO0001149,SO-202411-00493,"2025-11-22","10083",广州光影时代传媒文化传播有限公司,40,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,5,台,4599,"6.2%",4314,21569,已发货,已确认,项目销售,销售一部,张伟,"2025-12-10",否,HT-2024-305,济南市影视制作应用项目,广州光影时代传媒文化传播有限公司,QT-202411-00579,"","2025-11-22",Active
SO0001150,SO-202305-00494,"2025-05-10","10083",广州光影时代传媒文化传播有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,10,台,4599,"15.0%",3909,39092,已发货,已确认,项目销售,销售一部,曹磊,"2025-06-27",否,HT-2023-125,"2023年济南市影视传媒项目",广州光影时代传媒文化传播有限公司,QT-202305-00494,"","2025-05-10",Active
SO0001151,SO-202305-00494,"2025-05-10","10083",广州光影时代传媒文化传播有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,5,台,3799,"15.0%",3229,16146,已发货,已确认,项目销售,销售一部,曹磊,"2025-06-18",否,HT-2023-125,"2023年济南市影视传媒项目",广州光影时代传媒文化传播有限公司,QT-202305-00494,"","2025-05-10",Active
